business_id,name,categories,latitude,longitude
osm_Apollo Pharmacy_pharmacy,Apollo Pharmacy,pharmacy,17.4787848,78.3200137
osm_Vaidehi Medical Hall_pharmacy,Vaidehi Medical Hall,pharmacy,17.4781178,78.3201835
osm_Apollo Pharmacy_pharmacy,Apollo Pharmacy,pharmacy,17.417626,78.411422
osm_My Health Pharmacy_pharmacy,My Health Pharmacy,pharmacy,17.4746991,78.3852477
osm_Good Health Medical & General Store_pharmacy,Good Health Medical & General Store,pharmacy,17.4895653,78.3280937
osm_Apollo Pharmacy_pharmacy,Apollo Pharmacy,pharmacy,17.4920821,78.327886
osm_Happy Pharmacy_pharmacy,Happy Pharmacy,pharmacy,17.4928168,78.3279081
osm_Kailash Medical & General Store_pharmacy,Kailash Medical & General Store,pharmacy,17.4931295,78.3276665
osm_Vanaja Pharmacy_pharmacy,Vanaja Pharmacy,pharmacy,17.4921633,78.3276438
osm_Apollo Pharmacy_pharmacy,Apollo Pharmacy,pharmacy,17.4890237,78.3236136
osm_My Health Pharmacy_pharmacy,My Health Pharmacy,pharmacy,17.4940886,78.3320075
osm_Padma Medical & General Stores_pharmacy,Padma Medical & General Stores,pharmacy,17.4798944,78.3201363
osm_R. R. Medical & General Stores_pharmacy,R. R. Medical & General Stores,pharmacy,17.4797494,78.3201186
osm_Sri Sai Pharmacy_pharmacy,Sri Sai Pharmacy,pharmacy,17.48051,78.3202511
osm_Nakshatra Medical & General Stores_pharmacy,Nakshatra Medical & General Stores,pharmacy,17.4832757,78.3206338
osm_Apollo Pharmacy_pharmacy,Apollo Pharmacy,pharmacy,17.4796545,78.3201033
osm_Apollo Pharmacy_pharmacy,Apollo Pharmacy,pharmacy,17.4145022,78.4089445
osm_Abhinav Medical & General Store_pharmacy,Abhinav Medical & General Store,pharmacy,17.4851526,78.3205102
osm_Health Care Medical & General Stores_pharmacy,Health Care Medical & General Stores,pharmacy,17.4836046,78.3156528
osm_Apollo Pharmacy_pharmacy,Apollo Pharmacy,pharmacy,17.4294933,78.325435
osm_Apollo Pharmacy_pharmacy,Apollo Pharmacy,pharmacy,17.4488131,78.3570817
osm_Srinivasa medical & general_pharmacy,Srinivasa medical & general,pharmacy,17.3954892,78.4539959
osm_MedPlus_pharmacy,MedPlus,pharmacy,17.437203,78.3660463
osm_Apollo Pharmacy_pharmacy,Apollo Pharmacy,pharmacy,17.4413816,78.3594294
osm_srinivas medicals_pharmacy,srinivas medicals,pharmacy,17.3301079,78.5779715
osm_Medical Store_pharmacy,Medical Store,pharmacy,17.4503199,78.3825693
osm_Esskay Medicals_pharmacy,Esskay Medicals,pharmacy,17.4439748,78.386955
osm_Apollo Pharmacy_pharmacy,Apollo Pharmacy,pharmacy,17.4436402,78.3870944
osm_JN Pharmacy_pharmacy,JN Pharmacy,pharmacy,17.4433495,78.3876668
osm_White House Pharmacy_pharmacy,White House Pharmacy,pharmacy,17.4026777,78.461108
osm_S K MEDICALS_pharmacy,S K MEDICALS,pharmacy,17.3964405,78.4655285
osm_Pradhan Manthri Bharatiya Jan Aushadhi Kendra_pharmacy,Pradhan Manthri Bharatiya Jan Aushadhi Kendra,pharmacy,17.3972626,78.462798
osm_Amruth_pharmacy,Amruth,pharmacy,17.4089819,78.46205
osm_Key Pharmacy_pharmacy,Key Pharmacy,pharmacy,17.4086575,78.4618126
osm_Medplus_pharmacy,Medplus,pharmacy,17.4849692,78.389642
osm_Apollo Pharmacy_pharmacy,Apollo Pharmacy,pharmacy,17.4863782,78.3883437
osm_Value Pharmacy_pharmacy,Value Pharmacy,pharmacy,17.4010781,78.4536957
osm_Apollo Pharmacy_pharmacy,Apollo Pharmacy,pharmacy,17.3743759,78.4184878
osm_Aditya Pharmacy_pharmacy,Aditya Pharmacy,pharmacy,17.4851323,78.3895457
osm_Sree Sanjeevani Pharmacy_pharmacy,Sree Sanjeevani Pharmacy,pharmacy,17.4938967,78.4023855
osm_Mediplus Pharmacy_pharmacy,Mediplus Pharmacy,pharmacy,17.4072325,78.5566455
osm_Nandini Pharmacy_pharmacy,Nandini Pharmacy,pharmacy,17.4062013,78.5556682
osm_Apollo Pharmacy_pharmacy,Apollo Pharmacy,pharmacy,17.4943885,78.3984611
osm_Sai medical shop_pharmacy,Sai medical shop,pharmacy,17.4102126,78.4923966
osm_Surya Medical & General Stores_pharmacy,Surya Medical & General Stores,pharmacy,17.4114001,78.4921539
osm_Apollo Pharmacy_pharmacy,Apollo Pharmacy,pharmacy,17.492211,78.3315513
osm_Rex Kare_pharmacy,Rex Kare,pharmacy,17.4177008,78.5660149
osm_MedPlus_pharmacy,MedPlus,pharmacy,17.420185,78.5646375
osm_Apollo Pharmacy - Namalagundy_pharmacy,Apollo Pharmacy - Namalagundy,pharmacy,17.4232199,78.5138005
osm_Med Plus_pharmacy,Med Plus,pharmacy,17.4244858,78.515862
osm_Apollo Pharmacy_pharmacy,Apollo Pharmacy,pharmacy,17.495606,78.452513
osm_Q City Medical_pharmacy,Q City Medical,pharmacy,17.427342,78.326194
osm_Apollo Pharmacy_pharmacy,Apollo Pharmacy,pharmacy,17.44175,78.439089
osm_Madhavi Medical & General Store_pharmacy,Madhavi Medical & General Store,pharmacy,17.5397983,78.4363377
osm_Srikara Medical Store_pharmacy,Srikara Medical Store,pharmacy,17.4919985,78.3481324
osm_Sapthagiri Medical & General Store_pharmacy,Sapthagiri Medical & General Store,pharmacy,17.3226562,78.430343
osm_Raghavendra Medical_pharmacy,Raghavendra Medical,pharmacy,17.4698059,78.4236913
osm_People's Pharmacy_pharmacy,People's Pharmacy,pharmacy,17.539086,78.43375
osm_Value Pharmacy_pharmacy,Value Pharmacy,pharmacy,17.493271,78.397885
osm_People's Pharmacy_pharmacy,People's Pharmacy,pharmacy,17.4409421,78.4391833
osm_Bhavani Medical Shop_pharmacy,Bhavani Medical Shop,pharmacy,17.4389799,78.4370787
osm_Chandik medical stores_pharmacy,Chandik medical stores,pharmacy,17.4406365,78.4380492
osm_Aditya Medical Hall_pharmacy,Aditya Medical Hall,pharmacy,17.46941,78.422626
osm_MedPlus_pharmacy,MedPlus,pharmacy,17.4821708,78.4786941
osm_Apollo Pharmacy_pharmacy,Apollo Pharmacy,pharmacy,17.4822713,78.4806445
osm_Apollo Pharmacy_pharmacy,Apollo Pharmacy,pharmacy,17.4971105,78.3401688
osm_Hetero pharmacy_pharmacy,Hetero pharmacy,pharmacy,17.4441819,78.386775
osm_Care Pharmacy_pharmacy,Care Pharmacy,pharmacy,17.4429843,78.387339
osm_Pharmacist_pharmacy,Pharmacist,pharmacy,17.4403669,78.3950098
osm_Siddha Nagarjuna Ayurveda pharmacy_pharmacy,Siddha Nagarjuna Ayurveda pharmacy,pharmacy,17.4478808,78.3905092
osm_MedPlus_pharmacy,MedPlus,pharmacy,17.4413009,78.3912398
osm_Sai Krishna Pharmacy_pharmacy,Sai Krishna Pharmacy,pharmacy,17.5063443,78.3549405
osm_Unkonwn Pharmacy_pharmacy,Unkonwn Pharmacy,pharmacy,17.5055332,78.3563189
osm_Manikanta medical hall_pharmacy,Manikanta medical hall,pharmacy,17.3624281,78.5092146
osm_Univesal_pharmacy,Univesal,pharmacy,17.3636564,78.5087698
osm_Care medical shop_pharmacy,Care medical shop,pharmacy,17.4402997,78.4471777
osm_Apollo Pharmacy_pharmacy,Apollo Pharmacy,pharmacy,17.4409549,78.3598439
osm_Apollo Pharmacy_pharmacy,Apollo Pharmacy,pharmacy,17.3294708,78.5797665
osm_MedPlus_pharmacy,MedPlus,pharmacy,17.3700682,78.5724849
osm_MedPlus_pharmacy,MedPlus,pharmacy,17.3287045,78.583928
osm_MedPlus_pharmacy,MedPlus,pharmacy,17.5309242,78.2651361
osm_MedPlus_pharmacy,MedPlus,pharmacy,17.3322945,78.5755094
osm_MedPlus_pharmacy,MedPlus,pharmacy,17.4941356,78.3588228
osm_Apollo Pharmacy_pharmacy,Apollo Pharmacy,pharmacy,17.4420776,78.4394827
osm_Apollo Pharmacy_pharmacy,Apollo Pharmacy,pharmacy,17.3943751,78.4402258
osm_Apollo Pharmacy_pharmacy,Apollo Pharmacy,pharmacy,17.3944463,78.4393173
osm_Pharmacie Principale_pharmacy,Pharmacie Principale,pharmacy,17.5231314,78.4186474
osm_Apollo Pharmacy_pharmacy,Apollo Pharmacy,pharmacy,17.4996381,78.4159707
osm_MedPlus_pharmacy,MedPlus,pharmacy,17.3474309,78.5475616
osm_Maruthi Medicals_pharmacy,Maruthi Medicals,pharmacy,17.516822,78.442528
osm_Thirumala Medical Store_pharmacy,Thirumala Medical Store,pharmacy,17.4387545,78.4989416
osm_Apollo Pharmacy_pharmacy,Apollo Pharmacy,pharmacy,17.4415512,78.4455082
osm_MedPlus_pharmacy,MedPlus,pharmacy,17.4979489,78.3573789
osm_Sarala Medical & General Stores_pharmacy,Sarala Medical & General Stores,pharmacy,17.496975,78.3593012
osm_RK Medical & General Store_pharmacy,RK Medical & General Store,pharmacy,17.516978,78.441857
osm_Devi Medicals_pharmacy,Devi Medicals,pharmacy,17.3644493,78.5260624
osm_Surya Medicals_pharmacy,Surya Medicals,pharmacy,17.3642386,78.526155
osm_Apollo Pharmacy_pharmacy,Apollo Pharmacy,pharmacy,17.4294537,78.5519724
osm_Apollo Pharmacy_pharmacy,Apollo Pharmacy,pharmacy,17.4084509,78.5697782
osm_Apollo Pharmacy_pharmacy,Apollo Pharmacy,pharmacy,17.4081942,78.5698759
osm_MedPlus_pharmacy,MedPlus,pharmacy,17.5218445,78.3965734
osm_Apollo Pharmacy_pharmacy,Apollo Pharmacy,pharmacy,17.4075739,78.5564959
osm_Apollo Pharmacy_pharmacy,Apollo Pharmacy,pharmacy,17.3619731,78.5303894
osm_Aditya Pharmacy_pharmacy,Aditya Pharmacy,pharmacy,17.5055606,78.3621528
osm_MedPlus_pharmacy,MedPlus,pharmacy,17.4921664,78.3317723
osm_Apollo Pharmacy_pharmacy,Apollo Pharmacy,pharmacy,17.4955697,78.4645568
osm_MedPlus_pharmacy,MedPlus,pharmacy,17.4954008,78.4647538
osm_MedPlus_pharmacy,MedPlus,pharmacy,17.4749421,78.3889979
osm_Venkat Pharma Limited_pharmacy,Venkat Pharma Limited,pharmacy,17.4258118,78.4329873
osm_Sai Shanmukha Generic  Medical Stores_pharmacy,Sai Shanmukha Generic  Medical Stores,pharmacy,17.4519282,78.4230145
osm_Hetro Pharamarcy_pharmacy,Hetro Pharamarcy,pharmacy,17.4532419,78.4232995
osm_Apollo Pharmacy_pharmacy,Apollo Pharmacy,pharmacy,17.4545692,78.4235641
osm_Ayurvedic Pharmacy_pharmacy,Ayurvedic Pharmacy,pharmacy,17.44846,78.4327178
osm_Esra Pharmacy_pharmacy,Esra Pharmacy,pharmacy,17.3565667,78.4736855
osm_Medical shop_pharmacy,Medical shop,pharmacy,17.3479048,78.4740491
osm_Apollo Pharmacy_pharmacy,Apollo Pharmacy,pharmacy,17.44089,78.4348089
osm_MedPlus_pharmacy,MedPlus,pharmacy,17.4235148,78.5475008
osm_Generic Medical Store_pharmacy,Generic Medical Store,pharmacy,17.3677425,78.5273374
osm_Appollo Pharmacy_pharmacy,Appollo Pharmacy,pharmacy,17.4239877,78.4542857
osm_Arogya Medicals_pharmacy,Arogya Medicals,pharmacy,17.4238251,78.4542871
osm_Bhargav Medicals_pharmacy,Bhargav Medicals,pharmacy,17.4237644,78.4543324
osm_Pharma Hub_pharmacy,Pharma Hub,pharmacy,17.3308781,78.5691133
osm_Apollo Pharmacy_pharmacy,Apollo Pharmacy,pharmacy,17.3307768,78.569082
osm_Apollo Pharmacy_pharmacy,Apollo Pharmacy,pharmacy,17.4253638,78.4568762
osm_MedPlus_pharmacy,MedPlus,pharmacy,17.4737001,78.5508008
osm_MedPlus_pharmacy,MedPlus,pharmacy,17.4739603,78.5510183
osm_Mesan pharmacy diagnostics_pharmacy,Mesan pharmacy diagnostics,pharmacy,17.4746371,78.5512742
osm_Janani General store_pharmacy,Janani General store,pharmacy,17.4732489,78.5507604
osm_Appolooo_pharmacy,Appolooo,pharmacy,17.5024987,78.3937554
osm_Apollo Pharmacy_pharmacy,Apollo Pharmacy,pharmacy,17.4288809,78.4095046
osm_MedPlus_pharmacy,MedPlus,pharmacy,17.5113426,78.4064938
osm_Sirisha First Aid Center_pharmacy,Sirisha First Aid Center,pharmacy,17.5111748,78.4065406
osm_Apollo Pharmacy_pharmacy,Apollo Pharmacy,pharmacy,17.3939356,78.509635
osm_Sree Adithya Pharmacy_pharmacy,Sree Adithya Pharmacy,pharmacy,17.506851,78.4286396
osm_Apollo Pharmacy_pharmacy,Apollo Pharmacy,pharmacy,17.3510464,78.5650502
osm_Anukar Pharmacy_pharmacy,Anukar Pharmacy,pharmacy,17.4229037,78.4548004
osm_Haryansh Pharmacy_pharmacy,Haryansh Pharmacy,pharmacy,17.4486131,78.3608508
osm_MedPlus_pharmacy,MedPlus,pharmacy,17.4485611,78.3610651
osm_Apollo Pharmacy_pharmacy,Apollo Pharmacy,pharmacy,17.4358471,78.4445129
osm_Swathi medical shop_pharmacy,Swathi medical shop,pharmacy,17.4938765,78.4517467
osm_Apollo Pharmacy_pharmacy,Apollo Pharmacy,pharmacy,17.4057192,78.5112743
